정류장번호,위도,경도,도시명
3356,35.17396111,126.74535,광주광역시
3357,35.16892778,126.7415889,광주광역시
3358,35.16668056,126.7411611,광주광역시
3359,35.178272,126.807785,광주광역시
3368,35.25506944,126.9566639,광주광역시
3370,35.23201389,126.646775,광주광역시
3371,35.22909444,126.6501417,광주광역시
3372,35.226375,126.652025,광주광역시
3373,35.22358333,126.6593861,광주광역시
3374,35.214975,126.6581194,광주광역시
3395,35.12714722,126.6865333,광주광역시
3396,35.12712778,126.6863278,광주광역시
3400,35.138525,126.8231944,광주광역시
3401,35.12943611,126.8174889,광주광역시
3402,35.1252,126.8196556,광주광역시
3403,35.12108333,126.8152972,광주광역시
3404,35.11649722,126.8113,광주광역시
3405,35.114625,126.8151,광주광역시
3410,35.06244444,126.9836528,광주광역시
3411,35.03075,127.0419806,광주광역시
3413,35.14781389,126.8452028,광주광역시
3414,35.14813802,126.8450302,광주광역시
3415,35.15329167,126.842775,광주광역시
3416,35.15370262,126.8428329,광주광역시
3422,35.15517778,126.8465528,광주광역시
3425,35.19768611,126.8717056,광주광역시
3426,35.19767778,126.8747944,광주광역시
3427,35.243689,126.878332,광주광역시
3428,35.24081667,126.8691917,광주광역시
3430,35.11076389,126.8766417,광주광역시
3431,35.11071111,126.8764944,광주광역시
3432,35.177831,126.804738,광주광역시
3433,35.124834,126.906727,광주광역시
3434,35.25930556,126.8637889,광주광역시
3438,35.23884444,126.8624278,광주광역시
3439,35.102389,126.939045,광주광역시
3440,35.13026,126.894867,광주광역시
3441,35.156507,126.839031,광주광역시
3444,35.043605,126.716077,광주광역시
3445,35.043646,126.716428,광주광역시
3446,35.04568056,126.7184167,광주광역시
3447,35.04589722,126.7184083,광주광역시
3448,35.05078889,126.72315,광주광역시
3449,35.05120833,126.7264917,광주광역시
3450,35.05221944,126.7313056,광주광역시
3451,35.228775,126.6474472,광주광역시
3452,35.22904167,126.6500417,광주광역시
3453,35.22635278,126.6519333,광주광역시
3454,35.22351389,126.6593417,광주광역시
3455,35.21501111,126.6580667,광주광역시
3456,35.063837,126.835326,광주광역시
3460,35.24856,126.813699,광주광역시
3461,35.22990278,126.6465556,광주광역시
3462,35.02844722,126.8330889,광주광역시
3463,35.02317778,126.8298111,광주광역시
3464,35.02319722,126.82975,광주광역시
3465,35.266375,126.9614083,광주광역시
3466,35.26646667,126.9614528,광주광역시
3467,35.301951,126.930547,광주광역시
3468,35.301997,126.930617,광주광역시
3469,35.30458,126.926036,광주광역시
3470,35.304507,126.926033,광주광역시
3471,35.30769167,126.9199056,광주광역시
3472,35.30765,126.9198611,광주광역시
3473,35.24246667,126.9558417,광주광역시
3477,35.09531389,126.8148028,광주광역시
3478,35.095325,126.8148028,광주광역시
3479,35.208975,126.8075556,광주광역시
3480,35.20878889,126.8075611,광주광역시
3481,35.03195,127.0144417,광주광역시
3487,35.22989722,126.6464944,광주광역시
3488,35.22885556,126.6474861,광주광역시
3489,35.177614,126.804347,광주광역시
3490,35.158925,126.895063,광주광역시
3493,35.223484,126.825694,광주광역시
3494,35.12355556,126.7116917,광주광역시
3496,35.07535556,126.9611306,광주광역시
3498,35.175755,126.746551,광주광역시
3499,35.17396667,126.7452889,광주광역시
3500,35.16892778,126.7415278,광주광역시
3501,35.166675,126.7410917,광주광역시
3502,35.23046944,126.9176889,광주광역시
3504,35.091265,126.955625,광주광역시
3505,35.159088,126.897859,광주광역시
3506,35.17154489,126.869739,광주광역시
3513,35.230325,126.8243222,광주광역시
3514,35.20658056,126.9314139,광주광역시
3517,35.17784167,126.8952139,광주광역시
3519,35.238607,126.895981,광주광역시
3520,35.216559,126.801545,광주광역시
3524,35.25176111,126.9552,광주광역시
3528,35.27650833,126.9564111,광주광역시
3529,35.21039167,126.8791556,광주광역시
3530,35.21044722,126.8792167,광주광역시
3531,35.149264,126.944558,광주광역시
3541,35.132131,126.850957,광주광역시
3542,35.131854,126.850992,광주광역시
3543,35.131884,126.8557,광주광역시
3544,35.132165,126.855588,광주광역시
3550,35.18238333,126.8907833,광주광역시
3551,35.21023889,126.8991444,광주광역시
3552,35.18180833,126.9375639,광주광역시
3553,35.18183056,126.9373639,광주광역시
3556,35.20872222,126.8447889,광주광역시
3557,35.20886111,126.844825,광주광역시
3560,35.21037222,126.8993278,광주광역시
3561,35.135536,126.900186,광주광역시
3562,35.152748,126.674459,광주광역시
3563,35.153109,126.674674,광주광역시
3564,35.16271667,126.6987667,광주광역시
3565,35.16276944,126.6989667,광주광역시
3566,35.16053333,126.6961583,광주광역시
3567,35.16061389,126.69615,광주광역시
3568,35.15773611,126.6944194,광주광역시
3569,35.15717778,126.6939611,광주광역시
3570,35.1479,126.69105,광주광역시
3571,35.14790556,126.6911167,광주광역시
3573,35.123048,126.915698,광주광역시
3574,35.122937,126.915213,광주광역시
3575,35.114375,126.907165,광주광역시
3576,35.114681,126.907519,광주광역시
3577,35.146727,126.912419,광주광역시
3578,35.146224,126.911796,광주광역시
3579,35.05126111,126.9698972,광주광역시
3580,35.05118889,126.96985,광주광역시
3581,35.15481944,126.9111306,광주광역시
3582,35.188631,126.797436,광주광역시
3583,35.1885001,126.797165,광주광역시
3584,35.18864167,126.8029,광주광역시
3585,35.18853333,126.8031361,광주광역시
3586,35.20892778,126.798925,광주광역시
3587,35.20874,126.799985,광주광역시
3592,35.244463,126.886162,광주광역시
3593,35.244251,126.886063,광주광역시
3594,35.21788889,126.8470083,광주광역시
3595,35.21754167,126.8468556,광주광역시
3596,35.12773,126.84761,광주광역시
3597,35.128086,126.847364,광주광역시
3599,35.16414167,126.9158139,광주광역시
3600,35.16408333,126.9156389,광주광역시
3601,35.19538889,126.9359528,광주광역시
3602,35.17231944,126.9638139,광주광역시
3603,35.17226944,126.9637444,광주광역시
3604,35.166553,126.863642,광주광역시
3605,35.166522,126.863398,광주광역시
3606,35.230427,126.920572,광주광역시
3607,35.230894,126.92095,광주광역시
3608,35.14406111,126.8409444,광주광역시
3609,35.11957758,126.83257,광주광역시
3610,35.11965233,126.8324786,광주광역시
3616,35.10713022,126.9045246,광주광역시
3617,35.1070249,126.9042242,광주광역시
3620,35.112635,126.9040996,광주광역시
3622,35.157375,126.8004806,광주광역시
3623,35.158626,126.800462,광주광역시
3625,35.230566,126.825529,광주광역시
3626,35.115879,126.753316,광주광역시
3627,35.11475,126.7490417,광주광역시
3628,35.11444444,126.7411111,광주광역시
3629,35.13036111,126.761875,광주광역시
3630,35.12978,126.7529,광주광역시
3631,35.13464167,126.7501472,광주광역시
3632,35.13938889,126.7584583,광주광역시
3633,35.138075,126.7563972,광주광역시
3634,35.14136111,126.76265,광주광역시
3635,35.13671698,126.767588,광주광역시
3636,35.13710846,126.772307,광주광역시
3637,35.13861667,126.7762778,광주광역시
3638,35.13027778,126.7675,광주광역시
3639,35.12991944,126.7567778,광주광역시
3640,35.19076007,126.8308476,광주광역시
3641,35.19061286,126.830817,광주광역시
3642,35.19376,126.8152883,광주광역시
3643,35.193225,126.8146083,광주광역시
3644,35.19725556,126.8157,광주광역시
3645,35.19661389,126.8154816,광주광역시
3646,35.19988933,126.8152237,광주광역시
3647,35.19976944,126.8151056,광주광역시
3648,35.19061291,126.833789,광주광역시
3649,35.19086566,126.8337473,광주광역시
3650,35.16210076,126.8065747,광주광역시
3651,35.16136212,126.8065409,광주광역시
3652,35.185051,126.820281,광주광역시
3653,35.185066,126.819713,광주광역시
3654,35.18999059,126.8239621,광주광역시
3655,35.19009057,126.8233788,광주광역시
3656,35.20248,126.821961,광주광역시
3657,35.202009,126.822644,광주광역시
3658,35.200804,126.826613,광주광역시
3659,35.20077552,126.8257922,광주광역시
3665,35.18135833,126.8176306,광주광역시
3666,35.181175,126.817875,광주광역시
3667,35.223454,126.848854,광주광역시
3668,35.22325,126.84866,광주광역시
3678,35.120597,126.865986,광주광역시
3679,35.11825,126.8667639,광주광역시
3692,35.122515,126.86356,광주광역시
3693,35.122596,126.863708,광주광역시
3694,35.120657,126.866152,광주광역시
3747,35.12511944,126.76825,광주광역시
3748,35.11468333,126.7490583,광주광역시
3749,35.115828,126.753344,광주광역시
3750,35.13025278,126.7672667,광주광역시
3751,35.13016667,126.7618833,광주광역시
3752,35.12968611,126.7567556,광주광역시
3753,35.13006,126.75269,광주광역시
3754,35.13472222,126.7502556,광주광역시
3755,35.13804444,126.7561222,광주광역시
3756,35.13861667,126.7758861,광주광역시
3757,35.13741518,126.7722212,광주광역시
3758,35.13701565,126.7674647,광주광역시
3759,35.14144722,126.7630917,광주광역시
3760,35.13951667,126.7587389,광주광역시
3761,35.11451667,126.7413528,광주광역시
3762,35.125836,126.851012,광주광역시
3765,35.15446389,126.7992444,광주광역시
3766,35.15390862,126.7989897,광주광역시
3767,35.15161944,126.8047778,광주광역시
3768,35.15166111,126.8048389,광주광역시
3769,35.15151,126.801413,광주광역시
3770,35.151646,126.801206,광주광역시
3771,35.11355,126.9047667,광주광역시
3772,35.11062588,126.8991488,광주광역시
3773,35.1105883,126.9042885,광주광역시
3774,35.11249722,126.8457889,광주광역시
3775,35.11266111,126.8457972,광주광역시
3776,35.12091667,126.7595556,광주광역시
3777,35.12103056,126.7595333,광주광역시
3781,35.274937,126.896569,광주광역시
3782,35.274837,126.89679,광주광역시
3783,35.272178,126.898304,광주광역시
3784,35.272075,126.898556,광주광역시
3785,35.22074167,126.8233972,광주광역시
3786,35.22083333,126.8233056,광주광역시
3787,35.22383333,126.8567417,광주광역시
3788,35.22390833,126.8566361,광주광역시
3789,35.110825,126.8290528,광주광역시
3790,35.11086667,126.8290083,광주광역시
3791,35.15020556,126.94485,광주광역시
3794,35.09693068,126.8951905,광주광역시
3795,35.09659711,126.8956304,광주광역시
3799,35.10296944,126.9028472,광주광역시
3800,35.10301111,126.9026639,광주광역시
3801,35.185125,126.8291361,광주광역시
3802,35.18507778,126.8290361,광주광역시
3803,35.05262222,126.9720639,광주광역시
3804,35.05261111,126.9722,광주광역시
3806,35.20027549,126.8206121,광주광역시
3807,35.20025326,126.820126,광주광역시
3808,35.19458729,126.8232231,광주광역시
3809,35.19461227,126.8227371,광주광역시
3810,35.19074068,126.8165708,광주광역시
3811,35.19101258,126.8165569,광주광역시
3812,35.18751333,126.814205,광주광역시
3813,35.18805,126.8140383,광주광역시
3814,35.18342172,126.8139492,광주광역시
3815,35.183122,126.813456,광주광역시
3816,35.19082778,126.8251667,광주광역시
3817,35.19064167,126.8252117,광주광역시
3829,35.17595,126.797966,광주광역시
3830,35.175958,126.798846,광주광역시
3831,35.19531333,126.8186083,광주광역시
3832,35.1952,126.8187733,광주광역시
3836,35.196725,126.8068383,광주광역시
3837,35.19681667,126.8060383,광주광역시
3838,35.19546333,126.8130333,광주광역시
3839,35.19596667,126.8127567,광주광역시
3846,35.17434786,126.8002192,광주광역시
3847,35.17441167,126.8000733,광주광역시
3848,35.17241443,126.8019395,광주광역시
3849,35.172706,126.801284,광주광역시
3851,35.184235,126.817372,광주광역시
3852,35.18437,126.8176217,광주광역시
3853,35.2424519,126.9164833,광주광역시
3854,35.2421639,126.9167129,광주광역시
3875,35.10216667,126.8998111,광주광역시
3876,35.10225278,126.8993139,광주광역시
3877,35.18561111,127.0064972,광주광역시
3878,35.18551944,127.0064444,광주광역시
3879,35.18409722,127.0082889,광주광역시
3880,35.18403889,127.0082278,광주광역시
3881,35.10899971,126.8998253,광주광역시
3882,35.10813957,126.902926,광주광역시
3883,35.106245,126.906198,광주광역시
3884,35.106542,126.906424,광주광역시
3888,35.10822734,126.9051576,광주광역시
3895,35.21221389,126.8278528,광주광역시
3896,35.21163056,126.8275417,광주광역시
3897,35.11042154,126.9045997,광주광역시
3900,35.21005278,126.9313917,광주광역시
3901,35.2101,126.9313528,광주광역시
3902,35.18166111,127.0077417,광주광역시
3903,35.18165833,127.0077944,광주광역시
3904,35.176154,127.010321,광주광역시
3907,35.14543333,126.9213,광주광역시
3908,35.14624502,126.9189595,광주광역시
3909,35.18301613,126.8212903,광주광역시
3910,35.18296389,126.8208861,광주광역시
3911,35.18437529,126.8268263,광주광역시
3912,35.18459722,126.8275028,광주광역시
3919,35.19913218,126.8326648,광주광역시
3927,35.27685278,126.8885278,광주광역시
3928,35.27188611,126.8886056,광주광역시
3929,35.27183056,126.888675,광주광역시
3932,35.14547222,126.9190639,광주광역시
3934,35.19907,126.832353,광주광역시
3936,35.23973611,126.8935667,광주광역시
3938,35.19212778,126.9368917,광주광역시
3940,35.24068611,126.8952,광주광역시
3941,35.24095,126.8954056,광주광역시
3946,35.19711521,126.8251634,광주광역시
3947,35.19737823,126.8254745,광주광역시
3949,35.20711944,126.9013806,광주광역시
3950,35.21301389,126.9009833,광주광역시
3951,35.16109444,126.8098139,광주광역시
3952,35.16164444,126.8098722,광주광역시
3953,35.109432,126.867301,광주광역시
3956,34.99675,126.9598056,광주광역시
3957,34.99654444,126.9598444,광주광역시
3958,35.02961944,126.9546028,광주광역시
3959,35.02945,126.9545722,광주광역시
3962,35.20461667,126.8816722,광주광역시
3963,35.20441745,126.8815912,광주광역시
3968,35.1075786,126.7616924,광주광역시
3969,35.1059079,126.7633167,광주광역시
3970,35.0996701,126.7677156,광주광역시
3971,35.0989937,126.7720929,광주광역시
3972,35.1006813,126.7816928,광주광역시
3973,35.0999775,126.7881637,광주광역시
3974,35.1020784,126.7934773,광주광역시
3975,35.104987,126.793539,광주광역시
3976,35.1076327,126.7892639,광주광역시
3977,35.1097305,126.7859705,광주광역시
3978,35.1178635,126.7821501,광주광역시
3979,35.1176983,126.7820501,광주광역시
3980,35.1095222,126.78623,광주광역시
3981,35.1073934,126.7897373,광주광역시
3982,35.1048532,126.7938166,광주광역시
3983,35.102111,126.7933281,광주광역시
3984,35.1000431,126.7883381,광주광역시
3985,35.1008413,126.781697,광주광역시
3986,35.0990982,126.7722855,광주광역시
3987,35.0998256,126.7677412,광주광역시
3988,35.1059828,126.7633421,광주광역시
3989,35.1075581,126.761889,광주광역시
3990,35.108755,126.760683,광주광역시
3991,35.086117,126.781542,광주광역시
3992,35.082553,126.784366,광주광역시
3993,35.085978,126.781706,광주광역시
3994,35.170153,126.700191,광주광역시
4005,35.210585,126.8586567,광주광역시
4006,35.20802,126.8586317,광주광역시
4007,35.21066833,126.8588633,광주광역시
4008,35.20798833,126.8588567,광주광역시
4009,35.146547,126.843137,광주광역시
4010,35.146269,126.842901,광주광역시
4011,35.151703,126.850462,광주광역시
4012,35.151519,126.851213,광주광역시
4013,35.118198,126.866439,광주광역시
4014,35.135587,126.795705,광주광역시
4015,35.135171,126.79608,광주광역시
4017,35.179139,126.799605,광주광역시
4018,35.179137,126.79944,광주광역시
4019,35.098109,126.963689,광주광역시
4020,35.14735856,126.8488017,광주광역시
4021,35.137125,126.7920217,광주광역시
4030,35.11707399,126.9290641,광주광역시
4034,35.1484152,126.7789307,광주광역시
4035,35.148537,126.77857,광주광역시
4036,35.19618622,126.8369188,광주광역시
4037,35.19629186,126.836946,광주광역시
4038,35.1688081,126.8355616,광주광역시
4039,35.1686912,126.8353606,광주광역시
4040,35.1692086,126.833414,광주광역시
4041,35.13427495,126.7708146,광주광역시
4042,35.1341229,126.7711178,광주광역시
4043,35.13354866,126.7668334,광주광역시
4044,35.13352066,126.7670989,광주광역시
4045,35.12465724,126.7680445,광주광역시
4046,35.1211225,126.768387,광주광역시
4047,35.12142,126.7687375,광주광역시
4048,35.116556,126.770605,광주광역시
4049,35.116572,126.770932,광주광역시
4050,35.1189952,126.7759612,광주광역시
4051,35.1189963,126.7755944,광주광역시
4054,35.16753545,126.8380943,광주광역시
4055,35.125301,126.850484,광주광역시
4066,35.1485319,126.7760311,광주광역시
4067,35.1483959,126.7761551,광주광역시
4070,35.157067,126.839004,광주광역시
4071,35.134435,126.760978,광주광역시
4072,35.1344185,126.7608109,광주광역시
4073,35.13638347,126.7638198,광주광역시
4074,35.13673367,126.764208,광주광역시
4075,35.134407,126.766716,광주광역시
4076,35.1344109,126.7669525,광주광역시
4077,35.1314087,126.7671127,광주광역시
4078,35.1313972,126.7672729,광주광역시
4079,35.1237984,126.7776031,광주광역시
4080,35.123855,126.777873,광주광역시
4091,35.206038,126.805119,광주광역시
4092,35.206176,126.805497,광주광역시
4093,35.207326,126.809982,광주광역시
4094,35.207473,126.809816,광주광역시
4095,35.210618,126.80995,광주광역시
4096,35.210241,126.809794,광주광역시
4097,35.213774,126.809686,광주광역시
4098,35.213801,126.809942,광주광역시
4103,35.22173,126.82456,광주광역시
4104,35.2218437,126.8244934,광주광역시
4105,35.223181,126.835865,광주광역시
4106,35.12581,126.787728,광주광역시
4107,35.12951944,126.761425,광주광역시
4108,35.129583,126.7616,광주광역시
4109,35.1249695,126.7685089,광주광역시
4118,35.20228,126.816236,광주광역시
4119,35.202561,126.817653,광주광역시
4133,35.122027,126.866965,광주광역시
4134,35.120657,126.867316,광주광역시
4141,35.150839,126.858707,광주광역시
4142,35.151358,126.858332,광주광역시
4143,35.1552086,126.8593292,광주광역시
4144,35.158596,126.8595123,광주광역시
4145,35.161567,126.863417,광주광역시
4146,35.161459,126.863251,광주광역시
4147,35.144783,126.857,광주광역시
4150,35.1584778,126.85923,광주광역시
4151,35.1553116,126.8590775,광주광역시
4152,35.13795009,126.8587494,광주광역시
4155,35.050308,126.90586,광주광역시
4156,35.050306,126.905718,광주광역시
4157,35.048252,126.905694,광주광역시
4158,35.048215,126.905608,광주광역시
4159,35.04435,126.904439,광주광역시
4160,35.045347,126.904919,광주광역시
4161,35.039719,126.904997,광주광역시
4162,35.039802,126.904779,광주광역시
4163,35.030365,126.908583,광주광역시
4164,35.030464,126.908465,광주광역시
4165,35.027618,126.906118,광주광역시
4166,35.027807,126.906045,광주광역시
4167,35.029471,126.903647,광주광역시
4170,35.05074,126.946238,광주광역시
4171,35.050681,126.946182,광주광역시
4172,35.051671,126.939737,광주광역시
4173,35.051673,126.958627,광주광역시
4174,35.051737,126.958633,광주광역시
4175,35.052451,126.90906,광주광역시
4176,35.24177,126.912247,광주광역시
4177,35.123524,126.711609,광주광역시
4178,35.131676,126.902811,광주광역시
4179,35.213456,126.862875,광주광역시
4180,35.21314611,126.8613856,광주광역시
4181,35.11685,126.860247,광주광역시
4182,35.116732,126.86059,광주광역시
4185,35.102925,126.904827,광주광역시
4186,35.10282,126.905057,광주광역시
4187,35.202251,126.8053,광주광역시
4188,35.14086,126.809511,광주광역시
4189,35.1361542,126.8035355,광주광역시
4190,35.1359177,126.8039474,광주광역시
4191,35.1367188,126.8000412,광주광역시
4192,35.1365318,126.8001404,광주광역시
4193,35.1971487,126.7878844,광주광역시
4194,35.19718172,126.7876538,광주광역시
4195,35.19997269,126.7857772,광주광역시
4196,35.19998011,126.7855851,광주광역시
4197,35.2031851,126.7834649,광주광역시
4198,35.20287346,126.7834881,광주광역시
4204,35.21432288,126.9105816,광주광역시
4205,35.2143391,126.9107812,광주광역시
4221,35.20629621,126.7830286,광주광역시
4222,35.20658098,126.7827286,광주광역시
4223,35.20855878,126.7815303,광주광역시
4224,35.20850266,126.7813217,광주광역시
4225,35.20973559,126.7838907,광주광역시
4226,35.20936952,126.7843552,광주광역시
4227,35.20616155,126.7866957,광주광역시
4228,35.20614579,126.7866413,광주광역시
4229,35.20314172,126.7887952,광주광역시
4230,35.20331212,126.7888649,광주광역시
4231,35.19842862,126.7922409,광주광역시
4232,35.1984352,126.7923912,광주광역시
4233,35.19618235,126.7905975,광주광역시
4234,35.19615653,126.7906616,광주광역시
4235,35.1941222,126.7915774,광주광역시
4236,35.19423259,126.791337,광주광역시
4237,35.19332035,126.7948833,광주광역시
4238,35.19325832,126.7950614,광주광역시
4239,35.21086145,126.7814622,광주광역시
4240,35.21068468,126.781513,광주광역시
4245,35.183023,126.791286,광주광역시
4246,35.22344713,126.8457854,광주광역시
4247,35.22326084,126.8459445,광주광역시
4248,35.098881,126.762415,광주광역시
4249,35.15436214,126.8106027,광주광역시
4250,35.15461804,126.8107142,광주광역시
4251,35.18458347,126.794116,광주광역시
4252,35.18449006,126.7937531,광주광역시
4253,35.114336,126.7219,광주광역시
4254,35.218774,126.731083,광주광역시
4255,35.15106156,126.7797363,광주광역시
4256,35.151001,126.780249,광주광역시
4257,35.190805,126.81168,광주광역시
4258,35.191026,126.813076,광주광역시
4259,35.15657342,126.7804399,광주광역시
4260,35.15609753,126.7808397,광주광역시
4261,35.21596,126.730772,광주광역시
4263,35.17477,126.793913,광주광역시
4264,35.174824,126.794022,광주광역시
4265,35.21880385,126.8459336,광주광역시
4266,35.21881655,126.8458594,광주광역시
4267,35.133341,126.891866,광주광역시
4268,35.133155,126.891738,광주광역시
4269,35.136653,126.889256,광주광역시
4270,35.136429,126.889218,광주광역시
4271,35.140014,126.886437,광주광역시
4272,35.139695,126.886913,광주광역시
4273,35.142644,126.924761,광주광역시
4275,35.21290961,126.8614922,광주광역시
4276,35.19763292,126.8663449,광주광역시
4277,35.1821614,126.8740216,광주광역시
4278,35.18221454,126.8739948,광주광역시
4279,35.18483577,126.8771955,광주광역시
4280,35.184813,126.877076,광주광역시
4281,35.20056039,126.8612014,광주광역시
4282,35.20079638,126.8617559,광주광역시
4283,35.19826056,126.8599079,광주광역시
4284,35.19806711,126.8599722,광주광역시
4285,35.13268403,126.8487237,광주광역시
4286,35.13303271,126.8490039,광주광역시
4287,35.14603958,126.8488398,광주광역시
4288,35.146138,126.84874,광주광역시
4289,35.12946517,126.8809775,광주광역시
4290,35.12988816,126.8805032,광주광역시
4291,35.13319356,126.87278,광주광역시
4292,35.13297257,126.8726202,광주광역시
4293,35.130807,126.877415,광주광역시
4294,35.1303671,126.8769199,광주광역시
4295,35.16412543,126.8484757,광주광역시
4296,35.16423091,126.8481461,광주광역시
4297,35.13845162,126.8487693,광주광역시
4298,35.139165,126.848986,광주광역시
4299,35.136774,126.872589,광주광역시
4300,35.13626591,126.8725878,광주광역시
4301,35.14289516,126.8488418,광주광역시
4302,35.142363,126.849098,광주광역시
4306,35.186256,126.884233,광주광역시
4307,35.05085004,126.958364,광주광역시
4308,35.05081815,126.958524,광주광역시
4309,35.04838056,126.9587761,광주광역시
4310,35.04830944,126.9589388,광주광역시
4311,35.04831598,126.9636566,광주광역시
4312,35.04846028,126.9636619,광주광역시
4316,35.051676,126.958893,광주광역시
4317,35.051757,126.958914,광주광역시
4322,35.218882,126.730931,광주광역시
4323,35.248341,126.813599,광주광역시
4324,35.053195,126.969048,광주광역시
4325,34.984905,126.961738,광주광역시
4327,35.053123,126.969217,광주광역시
4328,35.114263,126.721941,광주광역시
4329,35.113721,126.712112,광주광역시
4330,35.112902,126.705453,광주광역시
4331,35.110945,126.699058,광주광역시
4332,35.109822,126.693036,광주광역시
4333,35.111824,126.691299,광주광역시
4334,35.12068627,126.6843094,광주광역시
4340,35.043616,126.715067,광주광역시
4341,35.171471,126.871035,광주광역시
4342,35.237217,126.865906,광주광역시
4343,35.237344,126.865974,광주광역시
4344,35.209721,126.88251,광주광역시
4345,35.209878,126.882598,광주광역시
4346,35.12631015,126.6807202,광주광역시
4347,35.1264199,126.6809977,광주광역시
4348,35.115025,126.712514,광주광역시
4349,35.115,126.712424,광주광역시
4350,35.113963,126.875041,광주광역시
4352,35.08814,126.839018,광주광역시
4353,35.08815,126.83896,광주광역시
4354,35.089676,126.838005,광주광역시
4355,35.089802,126.838049,광주광역시
4356,35.093301,126.837468,광주광역시
4357,35.091885,126.853158,광주광역시
4358,35.09194,126.853131,광주광역시
4359,35.095655,126.859075,광주광역시
4360,35.095731,126.859089,광주광역시
4366,35.193445,126.898678,광주광역시
4367,35.19356,126.899217,광주광역시
4368,35.183149,126.89405,광주광역시
4369,35.183303,126.893296,광주광역시
4382,35.188246,126.934042,광주광역시
4387,35.186654,126.938284,광주광역시
4388,35.186649,126.937962,광주광역시
4389,35.179031,126.8600999,광주광역시
4390,35.17900757,126.8607885,광주광역시
4393,35.213512,126.897855,광주광역시
4394,35.213392,126.897648,광주광역시
4396,35.216512,126.895162,광주광역시
4397,35.175078,126.905975,광주광역시
4398,35.171759,126.871236,광주광역시
4399,35.171514,126.870834,광주광역시
4400,35.180325,126.802313,광주광역시
4401,35.180087,126.802405,광주광역시
4402,35.18107,126.799815,광주광역시
4403,35.181135,126.79962,광주광역시
4404,35.181962,126.804719,광주광역시
4405,35.181872,126.805016,광주광역시
4406,35.104423,126.875546,광주광역시
4407,35.104654,126.875114,광주광역시
4408,35.106941,126.867,광주광역시
4409,35.1071,126.86642,광주광역시
4410,35.1018,126.873113,광주광역시
4411,35.102081,126.873062,광주광역시
4412,35.098299,126.878441,광주광역시
4413,35.118751,126.930941,광주광역시
4414,35.118868,126.930826,광주광역시
4415,35.11726,126.925941,광주광역시
4416,35.117311,126.926372,광주광역시
4417,35.117157,126.922323,광주광역시
4418,35.117496,126.923503,광주광역시
4419,35.120199,126.932869,광주광역시
4420,35.120068,126.932911,광주광역시
4424,35.155209,126.924281,광주광역시
4425,35.154864,126.924298,광주광역시
4426,35.15795202,126.9227532,광주광역시
4427,35.1578741,126.9228581,광주광역시
4431,35.16829,126.885675,광주광역시
4432,35.19718,126.866786,광주광역시
4433,35.19722,126.866949,광주광역시
4434,35.19607,126.870133,광주광역시
4435,35.19595,126.870099,광주광역시
4437,35.157727,126.921341,광주광역시
4438,35.157151,126.920722,광주광역시
4439,35.104776,126.873394,광주광역시
4440,35.104664,126.873542,광주광역시
4441,35.153592,126.924505,광주광역시
4442,35.153262,126.924596,광주광역시
4445,35.169778,126.670913,광주광역시
4446,35.169761,126.670699,광주광역시
4447,35.239031,126.864142,광주광역시
4448,35.239227,126.863946,광주광역시
4449,35.106028,126.863258,광주광역시
4450,35.106105,126.863636,광주광역시
4451,35.208848,126.824561,광주광역시
4452,35.209527,126.824842,광주광역시
4453,35.20636063,126.8391586,광주광역시
4454,35.20645807,126.8391753,광주광역시
4455,35.1665312,126.9340052,광주광역시
4456,35.16661553,126.934604,광주광역시
4457,35.17959812,126.9397458,광주광역시
4458,35.17926074,126.9393412,광주광역시
4459,35.10438545,126.8639678,광주광역시
4460,35.10431717,126.8637085,광주광역시
4463,35.091351,126.829283,광주광역시
4464,35.091528,126.829455,광주광역시
4465,35.088292,126.83274,광주광역시
4466,35.088404,126.832948,광주광역시
4467,35.075908,126.843302,광주광역시
4468,35.075988,126.84328,광주광역시
4469,35.094495,126.962421,광주광역시
4481,35.134789,126.754113,광주광역시
4482,35.134651,126.754292,광주광역시
4483,35.018365,126.800909,광주광역시
4484,35.018735,126.801295,광주광역시
4485,35.012794,126.80035,광주광역시
4486,35.012972,126.800683,광주광역시
4487,35.009581,126.802975,광주광역시
4488,35.009581,126.803125,광주광역시
4491,35.140102,126.925878,광주광역시
4492,35.029087,126.790673,광주광역시
4493,35.025088,126.793015,광주광역시
4494,35.184881,126.800183,광주광역시
4495,35.185215,126.799998,광주광역시
4496,35.182026,126.986439,광주광역시
4497,35.181986,126.986496,광주광역시
4498,35.172432,127.006115,광주광역시
4499,35.172474,127.006046,광주광역시
4500,35.169583,126.999448,광주광역시
4501,35.169631,126.99937,광주광역시
4502,35.176101,127.010159,광주광역시
4503,35.18966,126.93072,광주광역시
5002,35.08629338,126.7361577,광주광역시
5003,35.10395981,126.7444628,광주광역시
5004,35.10380882,126.7444833,광주광역시
5005,35.09440415,126.7178801,광주광역시
5006,35.09448315,126.7179378,광주광역시
5007,35.10580028,126.6873901,광주광역시
5008,35.10579317,126.6875341,광주광역시
5012,35.03566656,126.7225775,광주광역시
5013,35.06261678,126.7468343,광주광역시
5014,35.07335532,126.7056022,광주광역시
5015,35.07328134,126.7058133,광주광역시
5016,35.08255333,126.6982735,광주광역시
5017,35.08256394,126.6984124,광주광역시
5018,35.05435476,126.8471036,광주광역시
5019,35.07594223,126.703552,광주광역시
